filename,width,height,class,xmin,ymin,xmax,ymax
Pay_Toilet-Squatty_Potty-Red_Fort-Delhi-India-Greg_Goodman-AdventuresofaGoodMan-1-min_jpg.rf.1f551455ba96c9d54ef0cc158f9dc157.jpg,640,640,Stain,259,433,365,541
Pay_Toilet-Squatty_Potty-Red_Fort-Delhi-India-Greg_Goodman-AdventuresofaGoodMan-1-min_jpg.rf.1f551455ba96c9d54ef0cc158f9dc157.jpg,640,640,Stain,291,457,343,483
Pay_Toilet-Squatty_Potty-Red_Fort-Delhi-India-Greg_Goodman-AdventuresofaGoodMan-1-min_jpg.rf.1f551455ba96c9d54ef0cc158f9dc157.jpg,640,640,Stain,194,405,422,549
Pay_Toilet-Squatty_Potty-Red_Fort-Delhi-India-Greg_Goodman-AdventuresofaGoodMan-1-min_jpg.rf.1f551455ba96c9d54ef0cc158f9dc157.jpg,640,640,Stain,460,0,598,638
200911191051530137_jpg.rf.1c1a7cd888945fef14cf7d80a67dddec.jpg,640,640,Uncleaned Floor,1,1,509,636
200911191051530137_jpg.rf.1c1a7cd888945fef14cf7d80a67dddec.jpg,640,640,Uncleaned Floor,1,7,193,618
200911191051530137_jpg.rf.1c1a7cd888945fef14cf7d80a67dddec.jpg,640,640,Stain,134,307,437,573
200911191051530137_jpg.rf.1c1a7cd888945fef14cf7d80a67dddec.jpg,640,640,Stain,258,328,330,359
200911191051530137_jpg.rf.1c1a7cd888945fef14cf7d80a67dddec.jpg,640,640,Stain,444,72,638,636
200911191051530137_jpg.rf.1c1a7cd888945fef14cf7d80a67dddec.jpg,640,640,Stain,195,314,364,370
IMG-20211130-WA0013_jpg.rf.1983ca59fedc81f3f949c766944a0e7e.jpg,640,640,Uncleaned Floor,138,244,489,637
IMG-20211130-WA0013_jpg.rf.1983ca59fedc81f3f949c766944a0e7e.jpg,640,640,Uncleaned Floor,74,0,462,332
IMG-20211130-WA0013_jpg.rf.1983ca59fedc81f3f949c766944a0e7e.jpg,640,640,Uncleaned Floor,71,1,636,637
IMG-20211130-WA0013_jpg.rf.1983ca59fedc81f3f949c766944a0e7e.jpg,640,640,Stain,226,153,321,239
IMG-20211130-WA0013_jpg.rf.1983ca59fedc81f3f949c766944a0e7e.jpg,640,640,Stain,233,200,313,240
2F2E7E9300000578-3351518-image-a-1_1449605253452_jpg.rf.00467aaf476eed1ec6557ac3562990c2.jpg,640,640,Uncleaned Floor,2,1,638,631
2F2E7E9300000578-3351518-image-a-1_1449605253452_jpg.rf.00467aaf476eed1ec6557ac3562990c2.jpg,640,640,Uncleaned Floor,1,0,638,213
2F2E7E9300000578-3351518-image-a-1_1449605253452_jpg.rf.00467aaf476eed1ec6557ac3562990c2.jpg,640,640,Stain,282,265,352,338
2F2E7E9300000578-3351518-image-a-1_1449605253452_jpg.rf.00467aaf476eed1ec6557ac3562990c2.jpg,640,640,Stain,214,186,508,284
2F2E7E9300000578-3351518-image-a-1_1449605253452_jpg.rf.00467aaf476eed1ec6557ac3562990c2.jpg,640,640,Stain,227,237,422,402
2F2E7E9300000578-3351518-image-a-1_1449605253452_jpg.rf.00467aaf476eed1ec6557ac3562990c2.jpg,640,640,Stain,83,479,156,538
DSC4227_2011-copy_edited-1_jpg.rf.11db790c8e8fcbfdf50b7005135d53c8.jpg,640,640,Uncleaned Floor,189,167,550,637
DSC4227_2011-copy_edited-1_jpg.rf.11db790c8e8fcbfdf50b7005135d53c8.jpg,640,640,Uncleaned Floor,6,0,578,638
DSC4227_2011-copy_edited-1_jpg.rf.11db790c8e8fcbfdf50b7005135d53c8.jpg,640,640,Stain,279,229,431,386
DSC4227_2011-copy_edited-1_jpg.rf.11db790c8e8fcbfdf50b7005135d53c8.jpg,640,640,Stain,186,219,246,637
2018_9-largeimg04_Tuesday_2018_231251348_jpg.rf.10a108a2303156f1907a4135fc1b45e4.jpg,640,640,Uncleaned Floor,162,329,420,637
2018_9-largeimg04_Tuesday_2018_231251348_jpg.rf.10a108a2303156f1907a4135fc1b45e4.jpg,640,640,Uncleaned Floor,114,2,431,637
2018_9-largeimg04_Tuesday_2018_231251348_jpg.rf.10a108a2303156f1907a4135fc1b45e4.jpg,640,640,Stain,215,354,351,484
2018_9-largeimg04_Tuesday_2018_231251348_jpg.rf.10a108a2303156f1907a4135fc1b45e4.jpg,640,640,Stain,255,376,316,472
2018_9-largeimg04_Tuesday_2018_231251348_jpg.rf.10a108a2303156f1907a4135fc1b45e4.jpg,640,640,Stain,218,15,365,159
20180715_160040_jpg.rf.06db83fc35ebee784d8df9741b13b060.jpg,640,640,Rusty Pipes,407,185,545,271
20180715_160040_jpg.rf.06db83fc35ebee784d8df9741b13b060.jpg,640,640,Uncleaned Floor,1,1,638,637
20180715_160040_jpg.rf.06db83fc35ebee784d8df9741b13b060.jpg,640,640,Stain,89,261,428,486
20180715_160040_jpg.rf.06db83fc35ebee784d8df9741b13b060.jpg,640,640,Stain,210,334,261,364
zon-9959467_jpg.rf.134d8414b6a7da626da20ba79ba3be2c.jpg,640,640,Uncleaned Floor,1,0,638,299
zon-9959467_jpg.rf.134d8414b6a7da626da20ba79ba3be2c.jpg,640,640,Stain,1,288,638,637
3767185075_93781ab937_k_jpg.rf.12bc6c6b67eed097101df19fff51f4db.jpg,640,640,Uncleaned Floor,1,0,638,555
3767185075_93781ab937_k_jpg.rf.12bc6c6b67eed097101df19fff51f4db.jpg,640,640,Uncleaned Floor,1,333,637,637
3767185075_93781ab937_k_jpg.rf.12bc6c6b67eed097101df19fff51f4db.jpg,640,640,Stain,101,378,381,508
3767185075_93781ab937_k_jpg.rf.12bc6c6b67eed097101df19fff51f4db.jpg,640,640,Stain,464,496,510,519
3767185075_93781ab937_k_jpg.rf.12bc6c6b67eed097101df19fff51f4db.jpg,640,640,Stain,144,405,332,477
5FBB7F85_JPG_jpg.rf.23ab8741804d1504bad02cc038e1c474.jpg,640,640,Uncleaned Floor,2,24,636,632
5FBB7F85_JPG_jpg.rf.23ab8741804d1504bad02cc038e1c474.jpg,640,640,Stain,220,60,442,229
5FBB7F85_JPG_jpg.rf.23ab8741804d1504bad02cc038e1c474.jpg,640,640,Stain,151,227,546,615
5FBB7F85_JPG_jpg.rf.23ab8741804d1504bad02cc038e1c474.jpg,640,640,Stain,135,126,212,177
5FBB7F85_JPG_jpg.rf.23ab8741804d1504bad02cc038e1c474.jpg,640,640,Stain,322,127,364,143
2019_10-largeimg09_Wednesday_2019_084339836_jpg.rf.0fce95b7dd1c4c9d150a735394c85bbb.jpg,640,640,Rusty Pipes,0,31,212,553
2019_10-largeimg09_Wednesday_2019_084339836_jpg.rf.0fce95b7dd1c4c9d150a735394c85bbb.jpg,640,640,Uncleaned Floor,1,1,637,637
2019_10-largeimg09_Wednesday_2019_084339836_jpg.rf.0fce95b7dd1c4c9d150a735394c85bbb.jpg,640,640,Uncleaned Floor,225,290,638,637
2019_10-largeimg09_Wednesday_2019_084339836_jpg.rf.0fce95b7dd1c4c9d150a735394c85bbb.jpg,640,640,Stain,103,406,158,501
2019_10-largeimg09_Wednesday_2019_084339836_jpg.rf.0fce95b7dd1c4c9d150a735394c85bbb.jpg,640,640,Stain,115,0,357,180
503477678_4dab188fdf_o_jpg.rf.12e2800422a0fb55fff5e4d025b0580d.jpg,640,640,Uncleaned Floor,26,129,474,516
503477678_4dab188fdf_o_jpg.rf.12e2800422a0fb55fff5e4d025b0580d.jpg,640,640,Uncleaned Floor,7,1,636,637
503477678_4dab188fdf_o_jpg.rf.12e2800422a0fb55fff5e4d025b0580d.jpg,640,640,Stain,58,393,444,638
503477678_4dab188fdf_o_jpg.rf.12e2800422a0fb55fff5e4d025b0580d.jpg,640,640,Stain,135,447,349,611
503477678_4dab188fdf_o_jpg.rf.12e2800422a0fb55fff5e4d025b0580d.jpg,640,640,Stain,554,328,621,463
503477678_4dab188fdf_o_jpg.rf.12e2800422a0fb55fff5e4d025b0580d.jpg,640,640,Stain,172,466,307,517
3615241763_e910ea22b5_k_jpg.rf.21daf7be59e37b8b859096c7874dbc26.jpg,640,640,Uncleaned Floor,150,21,638,486
3615241763_e910ea22b5_k_jpg.rf.21daf7be59e37b8b859096c7874dbc26.jpg,640,640,Stain,273,151,521,386
3615241763_e910ea22b5_k_jpg.rf.21daf7be59e37b8b859096c7874dbc26.jpg,640,640,Stain,336,177,453,368
3615241763_e910ea22b5_k_jpg.rf.21daf7be59e37b8b859096c7874dbc26.jpg,640,640,Stain,361,182,417,216
3615241763_e910ea22b5_k_jpg.rf.21daf7be59e37b8b859096c7874dbc26.jpg,640,640,Stain,290,71,447,163
CR0A1380_jpg.rf.24b0af6998e91e084bf48c473117f1f4.jpg,640,640,Uncleaned Floor,1,1,637,637
CR0A1380_jpg.rf.24b0af6998e91e084bf48c473117f1f4.jpg,640,640,Uncleaned Floor,193,438,500,638
CR0A1380_jpg.rf.24b0af6998e91e084bf48c473117f1f4.jpg,640,640,Uncleaned Floor,1,1,220,638
CR0A1380_jpg.rf.24b0af6998e91e084bf48c473117f1f4.jpg,640,640,Uncleaned Floor,453,0,638,638
CR0A1380_jpg.rf.24b0af6998e91e084bf48c473117f1f4.jpg,640,640,Uncleaned Floor,216,141,469,442
CR0A1380_jpg.rf.24b0af6998e91e084bf48c473117f1f4.jpg,640,640,Stain,265,511,396,638
CR0A1380_jpg.rf.24b0af6998e91e084bf48c473117f1f4.jpg,640,640,Stain,450,381,554,637
CR0A1380_jpg.rf.24b0af6998e91e084bf48c473117f1f4.jpg,640,640,Stain,334,0,472,143
CR0A1380_jpg.rf.24b0af6998e91e084bf48c473117f1f4.jpg,640,640,Stain,274,513,387,529
CR0A1380_jpg.rf.24b0af6998e91e084bf48c473117f1f4.jpg,640,640,Stain,284,565,380,604
unnamed_jpg.rf.0d8fff0c30b29e1aff7af5a68f829320.jpg,640,640,Uncleaned Floor,0,2,638,638
unnamed_jpg.rf.0d8fff0c30b29e1aff7af5a68f829320.jpg,640,640,Stain,201,547,255,611
VT-Fraternity_jpg.rf.22f1bf9df540a9c177a7778a5c467bbb.jpg,640,640,Uncleaned Floor,1,0,637,637
office-of-district-collector-thane-9510566_jpg.rf.25bde269daaf85eb3f7b5b51fc73b619.jpg,640,640,Uncleaned Floor,1,1,637,632
office-of-district-collector-thane-9510566_jpg.rf.25bde269daaf85eb3f7b5b51fc73b619.jpg,640,640,Uncleaned Floor,39,440,637,638
office-of-district-collector-thane-9510566_jpg.rf.25bde269daaf85eb3f7b5b51fc73b619.jpg,640,640,Stain,374,61,629,580
office-of-district-collector-thane-9510566_jpg.rf.25bde269daaf85eb3f7b5b51fc73b619.jpg,640,640,Stain,236,26,383,636
toilet-bowl-that-flushes-out-rusty-dirty-water-close-up-top-view-photo_jpg.rf.24df3f48fa5783350e6241e9474ba0b9.jpg,640,640,Uncleaned Floor,0,0,639,639
toilet-bowl-that-flushes-out-rusty-dirty-water-close-up-top-view-photo_jpg.rf.24df3f48fa5783350e6241e9474ba0b9.jpg,640,640,Stain,143,179,501,423
asian-squat-toilet_jpg.rf.1cdbdcfec580cda4c03a02361ae18cea.jpg,640,640,Uncleaned Floor,2,162,637,637
asian-squat-toilet_jpg.rf.1cdbdcfec580cda4c03a02361ae18cea.jpg,640,640,Stain,256,257,466,548
asian-squat-toilet_jpg.rf.1cdbdcfec580cda4c03a02361ae18cea.jpg,640,640,Stain,355,349,398,399
asian-squat-toilet_jpg.rf.1cdbdcfec580cda4c03a02361ae18cea.jpg,640,640,Stain,262,296,340,432
pngtree-dirty-and-dirty-bathroom-with-a-toilet-picture-image_2638837_jpg.rf.24bbe571eb21251aeabe43f4e1e8270c.jpg,640,640,Uncleaned Floor,2,1,637,637
pngtree-dirty-and-dirty-bathroom-with-a-toilet-picture-image_2638837_jpg.rf.24bbe571eb21251aeabe43f4e1e8270c.jpg,640,640,Uncleaned Floor,441,0,638,637
pngtree-dirty-and-dirty-bathroom-with-a-toilet-picture-image_2638837_jpg.rf.24bbe571eb21251aeabe43f4e1e8270c.jpg,640,640,Uncleaned Floor,206,0,444,367
pngtree-dirty-and-dirty-bathroom-with-a-toilet-picture-image_2638837_jpg.rf.24bbe571eb21251aeabe43f4e1e8270c.jpg,640,640,Uncleaned Floor,0,0,213,637
pngtree-dirty-and-dirty-bathroom-with-a-toilet-picture-image_2638837_jpg.rf.24bbe571eb21251aeabe43f4e1e8270c.jpg,640,640,Stain,74,349,539,638
pngtree-dirty-and-dirty-bathroom-with-a-toilet-picture-image_2638837_jpg.rf.24bbe571eb21251aeabe43f4e1e8270c.jpg,640,640,Stain,299,280,357,305
1547701732946_6_jpg.rf.2f03c6b156c400a419a509b0dcb5b72e.jpg,640,640,Rusty Pipes,564,80,624,195
1547701732946_6_jpg.rf.2f03c6b156c400a419a509b0dcb5b72e.jpg,640,640,Uncleaned Floor,1,232,514,638
1547701732946_6_jpg.rf.2f03c6b156c400a419a509b0dcb5b72e.jpg,640,640,Stain,141,309,330,377
1547701732946_6_jpg.rf.2f03c6b156c400a419a509b0dcb5b72e.jpg,640,640,Stain,343,151,499,288
1547701732946_6_jpg.rf.2f03c6b156c400a419a509b0dcb5b72e.jpg,640,640,Stain,376,193,465,214
EAKSn-MU8AAiwIT_jpg.rf.29a778a012ba0ced18a5924fe1e30438.jpg,640,640,Rusty Pipes,257,242,480,331
EAKSn-MU8AAiwIT_jpg.rf.29a778a012ba0ced18a5924fe1e30438.jpg,640,640,Uncleaned Floor,99,244,636,583
EAKSn-MU8AAiwIT_jpg.rf.29a778a012ba0ced18a5924fe1e30438.jpg,640,640,Uncleaned Floor,129,0,591,207
EAKSn-MU8AAiwIT_jpg.rf.29a778a012ba0ced18a5924fe1e30438.jpg,640,640,Stain,108,568,581,638
EAKSn-MU8AAiwIT_jpg.rf.29a778a012ba0ced18a5924fe1e30438.jpg,640,640,Stain,2,1,638,636
image_jpeg_jpg.rf.2774b64476407aa13974c8b4f263c165.jpg,640,640,Rusty Pipes,118,58,518,539
image_jpeg_jpg.rf.2774b64476407aa13974c8b4f263c165.jpg,640,640,Uncleaned Floor,0,182,639,639
image_jpeg_jpg.rf.2774b64476407aa13974c8b4f263c165.jpg,640,640,Uncleaned Floor,0,0,639,191
toilet-32_jpg.rf.38c8bf04a4439fa8b171aec596a693ad.jpg,640,640,Uncleaned Floor,63,315,501,639
toilet-32_jpg.rf.38c8bf04a4439fa8b171aec596a693ad.jpg,640,640,Uncleaned Floor,78,0,513,371
toilet-32_jpg.rf.38c8bf04a4439fa8b171aec596a693ad.jpg,640,640,Stain,50,1,569,638
5ca5d469dbac5197841a66d3c4feb233_jpg.rf.3cf2fd09ef4a9fd086fbef666b7a9ba9.jpg,640,640,Uncleaned Floor,58,412,493,638
5ca5d469dbac5197841a66d3c4feb233_jpg.rf.3cf2fd09ef4a9fd086fbef666b7a9ba9.jpg,640,640,Uncleaned Floor,2,35,510,425
5ca5d469dbac5197841a66d3c4feb233_jpg.rf.3cf2fd09ef4a9fd086fbef666b7a9ba9.jpg,640,640,Stain,58,395,379,556
5ca5d469dbac5197841a66d3c4feb233_jpg.rf.3cf2fd09ef4a9fd086fbef666b7a9ba9.jpg,640,640,Stain,384,240,472,328
5ca5d469dbac5197841a66d3c4feb233_jpg.rf.3cf2fd09ef4a9fd086fbef666b7a9ba9.jpg,640,640,Stain,222,439,273,480
5ca5d469dbac5197841a66d3c4feb233_jpg.rf.3cf2fd09ef4a9fd086fbef666b7a9ba9.jpg,640,640,Stain,155,419,316,508
5ca5d469dbac5197841a66d3c4feb233_jpg.rf.3cf2fd09ef4a9fd086fbef666b7a9ba9.jpg,640,640,Stain,192,431,277,500
67896449_1663670134376835_r__jpeg_jpg.rf.3823d82674551fafd5a754b39ae8b89a.jpg,640,640,Uncleaned Floor,0,0,639,639
67896449_1663670134376835_r__jpeg_jpg.rf.3823d82674551fafd5a754b39ae8b89a.jpg,640,640,Uncleaned Floor,426,0,631,639
67896449_1663670134376835_r__jpeg_jpg.rf.3823d82674551fafd5a754b39ae8b89a.jpg,640,640,Uncleaned Floor,266,327,543,639
67896449_1663670134376835_r__jpeg_jpg.rf.3823d82674551fafd5a754b39ae8b89a.jpg,640,640,Uncleaned Floor,0,0,146,639
67896449_1663670134376835_r__jpeg_jpg.rf.3823d82674551fafd5a754b39ae8b89a.jpg,640,640,Stain,314,335,389,413
67896449_1663670134376835_r__jpeg_jpg.rf.3823d82674551fafd5a754b39ae8b89a.jpg,640,640,Stain,302,288,401,416
2019_1-largeimg06_Sunday_2019_100039660_jpg.rf.2c9db27d8bfe99d7b0ea08015b019956.jpg,640,640,Uncleaned Floor,47,279,638,637
2019_1-largeimg06_Sunday_2019_100039660_jpg.rf.2c9db27d8bfe99d7b0ea08015b019956.jpg,640,640,Uncleaned Floor,1,0,638,365
2019_1-largeimg06_Sunday_2019_100039660_jpg.rf.2c9db27d8bfe99d7b0ea08015b019956.jpg,640,640,Stain,112,32,268,303
2019_1-largeimg06_Sunday_2019_100039660_jpg.rf.2c9db27d8bfe99d7b0ea08015b019956.jpg,640,640,Stain,307,41,417,309
2019_1-largeimg06_Sunday_2019_100039660_jpg.rf.2c9db27d8bfe99d7b0ea08015b019956.jpg,640,640,Stain,343,439,549,635
2019_1-largeimg06_Sunday_2019_100039660_jpg.rf.2c9db27d8bfe99d7b0ea08015b019956.jpg,640,640,Stain,415,182,638,362
2019_1-largeimg06_Sunday_2019_100039660_jpg.rf.2c9db27d8bfe99d7b0ea08015b019956.jpg,640,640,Stain,251,295,523,457
2019_1-largeimg06_Sunday_2019_100039660_jpg.rf.2c9db27d8bfe99d7b0ea08015b019956.jpg,640,640,Stain,252,382,357,453
2019_1-largeimg06_Sunday_2019_100039660_jpg.rf.2c9db27d8bfe99d7b0ea08015b019956.jpg,640,640,Stain,252,341,405,455
16060320434_67a1acd834_k_jpg.rf.3c1843feb6cfe1a0f5fefab30254580a.jpg,640,640,Uncleaned Floor,2,1,637,633
16060320434_67a1acd834_k_jpg.rf.3c1843feb6cfe1a0f5fefab30254580a.jpg,640,640,Uncleaned Floor,1,0,213,435
16060320434_67a1acd834_k_jpg.rf.3c1843feb6cfe1a0f5fefab30254580a.jpg,640,640,Stain,467,1,639,632
16060320434_67a1acd834_k_jpg.rf.3c1843feb6cfe1a0f5fefab30254580a.jpg,640,640,Stain,174,416,428,589
16060320434_67a1acd834_k_jpg.rf.3c1843feb6cfe1a0f5fefab30254580a.jpg,640,640,Stain,232,441,360,556
16060320434_67a1acd834_k_jpg.rf.3c1843feb6cfe1a0f5fefab30254580a.jpg,640,640,Stain,325,0,474,400
16060320434_67a1acd834_k_jpg.rf.3c1843feb6cfe1a0f5fefab30254580a.jpg,640,640,Stain,107,123,362,420
maxres2_jpg.rf.2b68b09dcc121ecc0ae8f8f37459d782.jpg,640,640,Rusty Pipes,262,189,363,470
maxres2_jpg.rf.2b68b09dcc121ecc0ae8f8f37459d782.jpg,640,640,Uncleaned Floor,238,435,421,638
maxres2_jpg.rf.2b68b09dcc121ecc0ae8f8f37459d782.jpg,640,640,Uncleaned Floor,2,0,637,638
maxres2_jpg.rf.2b68b09dcc121ecc0ae8f8f37459d782.jpg,640,640,Uncleaned Floor,217,1,423,639
maxres2_jpg.rf.2b68b09dcc121ecc0ae8f8f37459d782.jpg,640,640,Stain,283,296,343,455
1546844563220_25-STPD-GENTS-DIVYANG_jpeg_jpg.rf.35289f09c69c63bd3749abc61d31513c.jpg,640,640,Uncleaned Floor,120,341,637,638
1546844563220_25-STPD-GENTS-DIVYANG_jpeg_jpg.rf.35289f09c69c63bd3749abc61d31513c.jpg,640,640,Uncleaned Floor,2,1,637,637
1546844563220_25-STPD-GENTS-DIVYANG_jpeg_jpg.rf.35289f09c69c63bd3749abc61d31513c.jpg,640,640,Stain,351,314,492,462
1546844563220_25-STPD-GENTS-DIVYANG_jpeg_jpg.rf.35289f09c69c63bd3749abc61d31513c.jpg,640,640,Stain,321,124,494,463
1546844563220_25-STPD-GENTS-DIVYANG_jpeg_jpg.rf.35289f09c69c63bd3749abc61d31513c.jpg,640,640,Stain,204,396,271,432
1546844563220_25-STPD-GENTS-DIVYANG_jpeg_jpg.rf.35289f09c69c63bd3749abc61d31513c.jpg,640,640,Stain,354,374,380,420
1546844563220_25-STPD-GENTS-DIVYANG_jpeg_jpg.rf.35289f09c69c63bd3749abc61d31513c.jpg,640,640,Stain,354,374,448,463
2723775827_f6970c7fe7_k_jpg.rf.3e25c08c5bd7750a61f0883126dd318c.jpg,640,640,Uncleaned Floor,62,106,526,571
2723775827_f6970c7fe7_k_jpg.rf.3e25c08c5bd7750a61f0883126dd318c.jpg,640,640,Uncleaned Floor,1,481,638,638
2723775827_f6970c7fe7_k_jpg.rf.3e25c08c5bd7750a61f0883126dd318c.jpg,640,640,Stain,337,172,423,433
2723775827_f6970c7fe7_k_jpg.rf.3e25c08c5bd7750a61f0883126dd318c.jpg,640,640,Stain,120,189,249,434
15807072356_71363b315e_k_jpg.rf.398720635ccfb8c1bcd4b34485d2991d.jpg,640,640,Uncleaned Floor,1,1,638,637
15807072356_71363b315e_k_jpg.rf.398720635ccfb8c1bcd4b34485d2991d.jpg,640,640,Uncleaned Floor,124,0,638,350
15807072356_71363b315e_k_jpg.rf.398720635ccfb8c1bcd4b34485d2991d.jpg,640,640,Stain,317,402,393,457
15807072356_71363b315e_k_jpg.rf.398720635ccfb8c1bcd4b34485d2991d.jpg,640,640,Stain,287,394,402,539
15807072356_71363b315e_k_jpg.rf.398720635ccfb8c1bcd4b34485d2991d.jpg,640,640,Stain,225,371,456,545
images_jpeg_jpg.rf.3db2c62c7199cdff4633b6cf92bdb934.jpg,640,640,Uncleaned Floor,3,2,634,634
images_jpeg_jpg.rf.3db2c62c7199cdff4633b6cf92bdb934.jpg,640,640,Stain,25,374,616,636
images_jpeg_jpg.rf.3db2c62c7199cdff4633b6cf92bdb934.jpg,640,640,Stain,309,342,444,406
images_jpeg_jpg.rf.3db2c62c7199cdff4633b6cf92bdb934.jpg,640,640,Stain,257,307,502,581
images_jpeg_jpg.rf.3db2c62c7199cdff4633b6cf92bdb934.jpg,640,640,Stain,302,456,465,580
09460244-BB28-435A-9FE1-C709AEA6030F_jpg.rf.3f401721d9e2fd922ff181fc6d418518.jpg,640,640,Rusty Pipes,168,302,217,473
09460244-BB28-435A-9FE1-C709AEA6030F_jpg.rf.3f401721d9e2fd922ff181fc6d418518.jpg,640,640,Uncleaned Floor,109,409,470,638
09460244-BB28-435A-9FE1-C709AEA6030F_jpg.rf.3f401721d9e2fd922ff181fc6d418518.jpg,640,640,Uncleaned Floor,495,0,639,638
09460244-BB28-435A-9FE1-C709AEA6030F_jpg.rf.3f401721d9e2fd922ff181fc6d418518.jpg,640,640,Stain,3,1,636,638
09460244-BB28-435A-9FE1-C709AEA6030F_jpg.rf.3f401721d9e2fd922ff181fc6d418518.jpg,640,640,Stain,245,59,413,390
09460244-BB28-435A-9FE1-C709AEA6030F_jpg.rf.3f401721d9e2fd922ff181fc6d418518.jpg,640,640,Stain,1,0,91,638
09460244-BB28-435A-9FE1-C709AEA6030F_jpg.rf.3f401721d9e2fd922ff181fc6d418518.jpg,640,640,Stain,418,0,493,638
09460244-BB28-435A-9FE1-C709AEA6030F_jpg.rf.3f401721d9e2fd922ff181fc6d418518.jpg,640,640,Stain,20,65,74,118
hq720_jpg.rf.25e8becb965c5a19f94df118174687b7.jpg,640,640,Uncleaned Floor,25,0,528,638
hq720_jpg.rf.25e8becb965c5a19f94df118174687b7.jpg,640,640,Stain,213,82,374,539
hq720_jpg.rf.25e8becb965c5a19f94df118174687b7.jpg,640,640,Stain,247,227,343,507
pngtree-dirty-bathroom-with-a-toilet-is-shown-picture-image_2638836_jpg.rf.42c0082e41a9c25fdb1ed966acc519a8.jpg,640,640,Uncleaned Floor,399,1,636,637
pngtree-dirty-bathroom-with-a-toilet-is-shown-picture-image_2638836_jpg.rf.42c0082e41a9c25fdb1ed966acc519a8.jpg,640,640,Uncleaned Floor,13,1,634,637
pngtree-dirty-bathroom-with-a-toilet-is-shown-picture-image_2638836_jpg.rf.42c0082e41a9c25fdb1ed966acc519a8.jpg,640,640,Stain,129,367,518,638
istockphoto-181887730-1024x1024_jpg.rf.4287f8e9806d3ec59f1ef25012c5c506.jpg,640,640,Uncleaned Floor,1,392,637,637
istockphoto-181887730-1024x1024_jpg.rf.4287f8e9806d3ec59f1ef25012c5c506.jpg,640,640,Uncleaned Floor,1,1,638,420
istockphoto-181887730-1024x1024_jpg.rf.4287f8e9806d3ec59f1ef25012c5c506.jpg,640,640,Stain,71,283,397,541
istockphoto-181887730-1024x1024_jpg.rf.4287f8e9806d3ec59f1ef25012c5c506.jpg,640,640,Stain,76,286,391,337
istockphoto-181887730-1024x1024_jpg.rf.4287f8e9806d3ec59f1ef25012c5c506.jpg,640,640,Stain,480,226,615,288
istockphoto-181887730-1024x1024_jpg.rf.4287f8e9806d3ec59f1ef25012c5c506.jpg,640,640,Stain,248,126,385,254
D9_gt5DUwAAPFyv_jpeg_jpg.rf.4312a4688a44d35832899bfbf271eaa6.jpg,640,640,Uncleaned Floor,1,333,638,638
D9_gt5DUwAAPFyv_jpeg_jpg.rf.4312a4688a44d35832899bfbf271eaa6.jpg,640,640,Uncleaned Floor,1,1,637,636
D9_gt5DUwAAPFyv_jpeg_jpg.rf.4312a4688a44d35832899bfbf271eaa6.jpg,640,640,Stain,192,371,261,405
D9_gt5DUwAAPFyv_jpeg_jpg.rf.4312a4688a44d35832899bfbf271eaa6.jpg,640,640,Stain,2,166,330,484
